text,retweetCount,replyCount,likeCount,quoteCount,viewCount,timestamp,bookmarkCount,quote,text_length
"RT @StephenM: This is what we mean by judicial tyranny. Biden mass imported illegals from Venezuela, including criminals, gave them welfare…",10274,3179,32326,303,2468483,2025-04-01 01:16:25+00:00,784,,140
"RT @SpaceX: Named in honor of Fram, the first exploration ship to complete voyages to the Arctic and Antarctica in the late 1800s, the @fra…",2103,485,11984,95,1519848,2025-04-01 01:16:13+00:00,371,,140
"RT @DOGE: Contract update!

Today, agencies cancelled 109 wasteful contracts with a ceiling value of $1.1B and savings of $420M, including…",7297,1407,34857,232,1871946,2025-04-01 01:15:53+00:00,582,,139
"RT @cb_doge: 🚨 President Trump on Elon Musk &amp; DOGE:

""I think Elon is amazing but I also think he got a big company to run, so at some poin…",6676,1261,36774,189,2293972,2025-04-01 00:18:27+00:00,960,,144
"RT @DOGE: As of Friday, $4.3B of COVID era funds remained unused and mostly dormant. Thanks to the work of @SecretaryLCD and @Sonderling47…",7420,1394,38640,258,1980283,2025-03-31 23:23:52+00:00,748,,139
"RT @realDonaldTrump: There will never have been a transformation of a Country like the transformation that is happening, for all to see, in…",51736,36489,367820,3995,72655892,2025-03-31 22:31:50+00:00,9363,,140
"RT @MarioNawfal: ELON BACKS $20 PAYOUTS FOR POLITICAL SELFIES IN WISCONSIN

""Easiest money you ever made!

You don’t even need to be from W…",2711,1353,10417,118,2231964,2025-03-31 07:33:50+00:00,253,,140
RT @Tesla: Real ones know https://t.co/qf0yUOOxNM,2666,1558,23791,236,2732423,2025-03-31 05:25:36+00:00,514,,49
"RT @cb_doge: ""I will die in America. I'm not going anywhere. I might go to Mars but that will be part of America."" 🇺🇸

一 Elon Musk https://…",3527,2401,21992,254,1629795,2025-03-31 05:14:03+00:00,546,,140
"RT @SawyerMerritt: NEWS: Elon Musk's company, Neuralink, aims to implant its new brain chip, Blindsight, into a human patient for the first…",3345,1161,19535,309,2022869,2025-03-31 05:11:35+00:00,1395,,140
RT @alx: Elon Musk to a protester interrupting his Wisconsin Town Hall: “It was inevitable that at least a few Soros operatives would be in…,2996,1024,16415,135,1552198,2025-03-31 04:55:13+00:00,439,,140
"RT @MarioNawfal: 🚨🇺🇸 TRUMP SAYS SUSAN CRAWFORD IS A DISASTER—WISCONSIN MUST VOTE FOR BRAD SCHIMEL

""Brad Schimel’s Opponent, Susan Crawford…",2590,550,8996,38,1867472,2025-03-31 04:31:51+00:00,130,,140
"RT @AutismCapital: 🚨NEW: Elon Musk on depopulation and the birth rate crisis

""We haven't yet evolved to deal with depopulation. It's somet…",2098,802,8883,109,1354544,2025-03-31 04:07:12+00:00,548,,140
"RT @AutismCapital: 🚨ELON MUSK: ""AI is nurtured by it's creator. You have to ask what is the AI's North Star? Is it a corporate AI? Is it tr…",1813,518,8825,62,1145359,2025-03-31 04:05:59+00:00,357,,140
RT @Rothmus: 🤡 https://t.co/lzeCa7Z21R,5161,772,39094,117,1741645,2025-03-31 04:05:37+00:00,1186,,38
"RT @AutismCapital: 🚨ELON MUSK: ""I want to state this as crisply and clearly as possible: DOGE will absolutely ensure that people get their…",2885,539,12070,108,1025624,2025-03-31 04:03:44+00:00,471,,139
"RT @farzyness: NEW: Elon Musk Delivers Huge Updates

This is an edit of Elon Musk's event in Wisconsin.

This edit saves viewers ~ 1 hour,…",2097,257,8459,52,1043479,2025-03-31 04:00:40+00:00,2335,,139
"RT @stevenmarkryan: Elon Musk's Wisconsin Town Hall Q&amp;A + Speech

✅ Improved audio for easier listening
✅ Silences removed to save you time…",1460,313,5652,37,1009052,2025-03-31 03:37:18+00:00,799,,144
"RT @MarioNawfal: 🚨🇺🇸 WISCONSIN SUPREME COURT RACE WILL DECIDE CONTROL OF U.S. CONGRESS—AND AMERICA’S FUTURE

If Democrats win Wisconsin’s S…",2117,354,6117,66,1569856,2025-03-31 03:21:57+00:00,131,,140
RT @AutismCapital: 🚨NEW: Elon Musk makes a heart hand gesture to thank an audience member who said he and his wife pray for him at night.…,4678,609,38574,148,2334424,2025-03-31 03:20:48+00:00,1386,,138
"RT @MarioNawfal: 🚨🇺🇸 ELON ON GHOST PAYMENTS &amp; DUMB GOVERNMENT: TIME TO TURN OFF THE MONEY FAUCET

""It's worth pointing out, like, it's actu…",1536,200,5992,19,1459993,2025-03-31 03:19:40+00:00,180,,144
"RT @MarioNawfal: 🚨🇺🇸 WISCONSIN TOWN HALL CROWD GIVES ELON STANDING OVATION, SHOUTS ""THANK YOU""

During his Wisconsin town hall, Elon receiv…",1535,243,7096,27,1412829,2025-03-31 03:18:38+00:00,141,,140
"RT @america: Elon Musk and Antonio Gracias reveal shocking chart of new non-citizen Social Security Numbers issued.

“This is a mind blowin…",9183,1562,31129,1007,3335144,2025-03-31 02:59:42+00:00,5760,,140
"RT @ScottPresler: The energy &amp; excitement for @elonmusk’s event is UNREAL! 

Brad Schimel has the momentum. 

LET’S GO! https://t.co/4gA0Q9…",23940,4097,106458,735,2898421,2025-03-31 00:28:58+00:00,1054,,144
"RT @GuntherEagleman: People were approached with quotes about immigration and were told that Trump said them.

They claimed it was “America…",4835,911,17908,223,1525842,2025-03-31 00:25:31+00:00,2350,,140
"RT @cb_doge: People love Elon Musk.

Despite the rain in Wisconsin, a massive crowd has gathered to see him.

 https://t.co/kGZDqRBGVN",4608,1842,24776,205,1471952,2025-03-30 23:31:59+00:00,364,,134
"RT @america: Kid Rock endorsed Brad Schimel for Wisconsin Supreme Court on stage.

Get out and Vote!

 https://t.co/radASHNuCi",4775,673,22512,122,2408893,2025-03-30 23:30:49+00:00,241,,126
"RT @Eric_Schmitt: It's official: USAID is dead.

This is a huge win — not just for America, but for all of Western civilization.

Here’s wh…",8727,1729,56759,478,3628639,2025-03-30 22:31:11+00:00,3438,,140
RT @america: Susan Crawford has promised to gerrymander Wisconsin like Illinois and give Democrats as many as three new seats in the house.…,3919,575,10747,107,1328975,2025-03-30 22:23:27+00:00,181,,140
"RT @cb_doge: BREAKING: Elon Musk's Town Hall in Green Bay, Wisconsin will begin in approximately one hour, at 6:30 PM CT.

Entrance is rest…",2456,711,10892,74,1098941,2025-03-30 22:23:12+00:00,167,,140
"RT @Nature: Scientists have created the first map of mitochondria throughout the entire brain

https://t.co/qcJCTj8RII",1511,338,6339,61,1328582,2025-03-30 22:16:40+00:00,947,,118
RT @Starlink: Starlink provides high-speed internet wherever your adventures take you 🛰️🏞️,1261,378,7093,34,2041941,2025-03-30 22:12:14+00:00,138,,90
"RT @FoxNews: 'Astroturf': Critics speculate Tesla protests are not a grassroots movement, but carefully organized campaign https://t.co/1AE…",2637,1493,14097,184,1494772,2025-03-30 22:02:18+00:00,179,,140
"RT @MarioNawfal: 🚨🇺🇸 INVESTIGATION REVEALS MASSIVE DEMOCRAT-LINKED PROTEST MACHINE BEHIND TESLA TAKEDOWN

After nationwide protests targeti…",7295,1301,19310,294,2260630,2025-03-30 22:00:04+00:00,1246,,140
RT @WallStreetMav: 🎯 https://t.co/KE5RV5Seor,3538,1247,22104,166,1975130,2025-03-30 21:18:43+00:00,1332,,44
"RT @teslaownersSV: During these insane times, it’s vital for the community to embrace Peace and Love 

🫶🏼 love Tesla  https://t.co/HWHumgPY…",1359,536,7017,79,1060275,2025-03-30 21:18:24+00:00,210,,140
"RT @MattFarrar12: Finally bought my first car today, New Model 3 Performance.
Absolutely blown away by how brilliant it is, just does every…",1156,538,9570,29,1210318,2025-03-30 20:33:13+00:00,111,,140
"RT @WesternLensman: 🚨Amy Klobuchar claims Wisconsin voters are opposed to Elon’s involvement in the Supreme Court race:

""They're saying Wi…",6802,2196,17785,355,1530460,2025-03-30 20:32:53+00:00,424,,140
"RT @lexfridman: Here's my conversation with @DouglasKMurray about Russia-Ukraine, Israel-Palestine, Putin, Zelenskyy, Trump, Netanyahu, Ham…",2120,940,9697,128,1625618,2025-03-30 20:18:31+00:00,5085,,140
"RT @MarioNawfal: 🚨🇺🇸 WHY TRUMP PICKED HEGSETH TO CLEAN UP THE PENTAGON

Critics often freak out over Hegseth’s lack of traditional credenti…",2870,923,14024,71,1945013,2025-03-30 19:57:21+00:00,248,,140
RT @TobyPhln: Our biggest challenge will be to sustain this trend. Success is measured as area under the curve.,639,142,2473,4,1628599,2025-03-30 19:56:01+00:00,72,,111
"RT @FischerKing64: Grok spots irony and humor better than many people.

If I ask Grok to explain a post I think is obviously a joke - Grok…",767,347,5144,31,1132291,2025-03-30 19:55:47+00:00,108,,139
"RT @MarioNawfal: 🚨🇺🇸 SCHIMEL: SUPREME COURT DECISIONS COULD ALTER WISCONSIN’S CORE ISSUES

Brad Schimel, a former Wisconsin Attorney Genera…",3028,498,9674,52,2326168,2025-03-30 17:30:17+00:00,155,,140
RT @LibertyPillMeme: @elonmusk The Left right now https://t.co/YMScDdYTH9,3399,1685,23392,356,4226745,2025-03-30 15:34:25+00:00,773,,73
RT @amuse: SCRIPTED: Paid protesters at Tesla Takedown events are given scripts by the Soros-backed organizers. https://t.co/uOUR9mR6cs,4108,1174,13171,282,2598839,2025-03-30 15:32:35+00:00,649,,135
"RT @StartupArchive_: Marc Andreessen on what makes Elon impossible to compete with

“I’m not aware of another CEO who operates the way he d…",1819,407,8386,135,1559156,2025-03-30 15:29:20+00:00,2193,,140
"RT @ScottPresler: BREAKING: A Madison-based Wisconsin appeals court

rejected AG Kaul from blocking Elon Musk’s get out the vote efforts.…",11103,1243,45317,276,2835377,2025-03-30 15:25:10+00:00,439,,138
RT @Nocapongod_: Anti-Trump protest @ City Hall Los Angeles https://t.co/T481jcSBfL,1652,1250,7590,184,1548296,2025-03-30 14:46:33+00:00,948,,83
"RT @GuntherEagleman: WISCONSIN,  Get out and vote! https://t.co/EVLVDKS7ex",11001,976,32052,255,2326432,2025-03-30 13:33:22+00:00,263,,74
RT @DonaldJTrumpJr: Yes. This!!! Don’t sit on your laurels guys. Get out and VOTE. You have till end of day Tuesday but the sooner the bett…,8807,1111,28692,128,3552412,2025-03-30 13:29:07+00:00,205,,140
RT @DonaldJTrumpJr: Leftist control of our schools has led to this. Think about that when you see Dems opposing school choice and fighting…,7484,2391,24233,330,3197698,2025-03-30 13:27:55+00:00,918,,139
RT @SpaceX: The Fram2 @framonauts and SpaceX completed a full rehearsal of launch day activities ahead of liftoff on Monday https://t.co/e1…,2808,1199,16950,138,2456016,2025-03-30 07:48:03+00:00,314,,140
"RT @GuntherEagleman: UPDATE: over $257,000,000,000.00! 

Thank you DOGE! https://t.co/kGAv0cd0Ju",3972,1436,21740,182,2200042,2025-03-30 07:47:49+00:00,426,,96
RT @WallStreetMav: 🎯 https://t.co/KzN3YwvBak,8348,1153,28949,205,2188723,2025-03-30 07:39:08+00:00,2402,,44
"RT @MarioNawfal: 🚨 🇺🇸 NYC CONTINUES TO HOUSE MIGRANTS IN TAXPAYER-FUNDED HOTELS, NEW SHELTER OPENED

The ongoing migrant crisis in New York…",2732,1404,9669,158,2500108,2025-03-30 06:27:42+00:00,284,,140
"RT @edwards345: Interestingly, the closest astronauts have ever come to flying in a true polar orbit (90 deg inclination) were the original…",1287,352,7899,35,3013864,2025-03-30 06:18:01+00:00,230,,140
"RT @ScottPresler: VICTORY! 

WE DID IT! 

We texted 71,000 Western Wisconsin voters courting their votes for Brad Schimel. 

A new campaign…",22100,4075,109408,608,5233221,2025-03-29 23:24:48+00:00,1046,,140
"RT @DefiyantlyFree: Susan Crawford promised to gerrymander the democrats two additional seats. 

Hakeem Jeffries bragged about it. 

We hav…",13029,822,33824,235,2113265,2025-03-29 21:58:13+00:00,304,,140
RT @SpaceX: Teams rolled Falcon 9 and Dragon out to the pad at 39A in Florida ahead of the vehicles going vertical https://t.co/AgbhtUQdhc,3191,709,19185,119,2566211,2025-03-29 21:36:03+00:00,436,,138
"RT @SecRollins: Here are 5 AG-tions this week!

🇺🇸 Repped our great farmers at cabinet meeting
🥚 Wholesale egg prices drop
📈 Reinstated NAS…",1298,476,6145,51,1686771,2025-03-29 21:20:30+00:00,137,,140
RT @SimonSaysKnow: @DonaldJTrumpJr This Wisconsin election has national implications. If the Republican doesn’t win it will change the nati…,2242,537,7545,47,1569347,2025-03-29 16:55:19+00:00,96,,140
RT @DonaldJTrumpJr: Wisconsin pay attention and vote this weekend.,10916,1173,36758,151,3458149,2025-03-29 16:55:16+00:00,198,,66
"RT @ElonClipsX: Here's Elon's brief one-on-one interview with Fox News on DOGE, the attacks against Tesla, President Trump and Ukraine.

Ti…",3417,1916,13061,142,1868217,2025-03-29 09:41:47+00:00,1401,,140
"RT @AutismCapital: 🚨GAVIN BAKER: ""There was a guy who had been in the Navy Seals and had deployed to 80+ countries and I asked him 'What is…",4361,1103,26490,140,3109578,2025-03-29 09:40:33+00:00,1600,,140
RT @teslaownersSV: Elon Musk “There were over $300M of @SBAgov loans that’s been given out to people under the age of 11… the youngest reci…,3196,1494,12291,148,1569659,2025-03-29 09:33:26+00:00,791,,140
RT @pranjalssh: We're going for the throne. Join us.,1153,375,5808,35,2291886,2025-03-29 09:31:15+00:00,170,,52
"RT @DillonLoomis22: Alright, this Elon prediction from Master Plan Part Deux in 2016 is about to be eerily accurate. This is wild

People l…",1299,291,5567,29,1453567,2025-03-29 09:30:53+00:00,342,,140
"RT @teslaownersSV: Just Grok it. 

I no longer use Google search
 https://t.co/5Juw8WPV5G",1626,869,7815,98,1473369,2025-03-29 09:29:23+00:00,192,,89
RT @cb_doge: BREAKING: SpaceX is deploying Starlink kits to aid communication in the affected regions in Thailand and Myanmar. https://t.co…,3049,803,14416,143,1303468,2025-03-29 09:26:42+00:00,200,,140
"RT @teslaownersSV: JUST A REMINDER 🚨 Now access Grok through:

•The 𝕏 app
•Its standalone app
•The website Grok .com
•Telegram
 https://t.c…",1134,400,4316,30,1205391,2025-03-29 09:16:50+00:00,163,,140
RT @Rothmus: 🎯🎯 https://t.co/EIzb4FFipX,1719,489,9406,80,1546711,2025-03-29 09:16:14+00:00,517,,39
"RT @amuse: MIGA: Irish teacher Enoch Burke was fired after refusing to use a student’s preferred pronouns. In response, the court seized hi…",5550,1833,18760,507,1974734,2025-03-29 09:14:47+00:00,2029,,140
"RT @amuse: UK: Britain is now openly codifying a two-tier justice system—where white men face the full weight of legal retribution, while M…",4710,1444,14192,357,1510174,2025-03-29 09:11:36+00:00,1053,,140
"RT @DOGE: Contract update!

Over the last 3 days, agencies terminated 121 wasteful contracts with a ceiling value of $351M and savings of $…",7442,1828,36949,284,2238703,2025-03-29 09:10:42+00:00,605,,140
"RT @GoodwinMJ: I cannot remember the last time I saw six police officers together in Britain. But here they are, arresting two parents, in…",29073,7981,115685,2397,9315490,2025-03-29 09:09:07+00:00,6520,,139
"RT @GuntherEagleman: Senator John Kennedy called the DOGE mission ""the most important in the history of ever.""

He's correct.

If we don't…",6512,1487,31750,151,1782455,2025-03-29 01:53:37+00:00,543,,139
"RT @cb_doge: BREAKING: Elon Musk will hold a Town Hall in Green Bay, Wisconsin on Sunday at 6:30pm CT. Entrance is limited to those who hav…",3345,1434,13779,142,1523953,2025-03-29 01:47:54+00:00,354,,140
"RT @cb_doge: 🚨ELON MUSK: ""It's disadvantageous for me to be in the govt, not advantageous. If I wasn't in the govt, I could push for things…",5089,1517,26183,162,1923842,2025-03-29 01:43:40+00:00,885,,140
"RT @tunguz: Hey @grok, according to my tweets, which historical character from the past do I resemble the most?",658,594,2760,15,1858562,2025-03-29 01:39:16+00:00,107,,111
"RT @DefiyantlyFree: FL-1 

FL-6 

WI

Go vote. 

Please.",7524,500,20832,168,2569661,2025-03-29 01:36:52+00:00,137,,56
"RT @cb_doge: ELON MUSK: ""I really haven't been involved in politics until recently, I really just wanted to build technology. 

But I came…",3672,1591,18605,166,1416929,2025-03-29 01:35:22+00:00,474,,139
"RT @alx: BREAKING: Federal appeals court lifts order blocking Elon Musk’s DOGE from making further cuts to USAID.

“The three-judge panel r…",3120,472,17577,82,1580836,2025-03-29 01:35:08+00:00,348,,140
"RT @america: Elon Musk: “America is the central column that holds up all of western civilization.. if that column fails, it’s all over.”…",4280,2741,20713,342,1528262,2025-03-29 01:13:51+00:00,691,,137
"RT @JohnLeFevre: Headline: DOGE is slashing medical research funding.

Reality: After you eliminate the bureaucratic and administrative ski…",8602,1239,30168,314,1833621,2025-03-29 01:11:47+00:00,1721,,140
"RT @charliekirk11: Last night, Elon Musk and his team of super-geniuses spoke out. Here's why what DOGE is doing is so important…

Subscrib…",2209,445,11274,33,1216523,2025-03-29 01:09:27+00:00,418,,140
RT @america: Elon Musk: “The Democrats are trying to redraw the districts in Wisconsin… to remove two house seats. That’s what this whole S…,9572,754,29793,173,1579208,2025-03-29 01:03:53+00:00,467,,140
RT @DefiyantlyFree: DOGE’s ambition is nothing short of inspiring: a $1 trillion deficit reduction and a 15% cut in federal spending withou…,2111,480,8851,59,1301824,2025-03-29 01:00:17+00:00,492,,140
RT @StephenM: What we are witnessing in the district courts is a far-left judicial riot. A radical group of marxist judges is emboldening o…,12408,6006,50850,684,2550836,2025-03-29 00:49:33+00:00,657,,140
RT @Starlink: Devastating to hear of the earthquake’s toll on Thailand and Myanmar. The SpaceX team is prepared to provide Starlink kits to…,2450,751,15302,171,1499828,2025-03-29 00:26:55+00:00,229,,140
"RT @SpaceX: Starship joins Falcon 9 and Falcon Heavy in launching future @NASA science, planetary, and exploration missions",1817,532,9949,73,2316718,2025-03-29 00:15:29+00:00,192,,123
"RT @GuntherEagleman: Another $577,000,000.00 saved! 

Thank you DOGE! https://t.co/JiteDBHOfC",7644,1895,34445,189,1933762,2025-03-28 22:00:38+00:00,479,,93
RT @ibab: xAI ❤️ X,1081,569,6064,24,2103890,2025-03-28 21:28:43+00:00,161,,18
RT @Starlink: Plug it in. Point at sky.  Starlink connects to high-speed internet quickly in two easy steps 🛰️🏡,1389,626,7470,49,2825783,2025-03-28 21:13:09+00:00,239,,111
"RT @WesternLensman: 🚨🔥”They don’t tolerate apostates” | VDH tears the Democrat “Oligarchy” narrative to absolute SHREDS:

“They use this te…",3737,557,11206,108,1450532,2025-03-28 20:35:47+00:00,998,,140
RT @nicksortor: 🚨 #BREAKING: The Dem AG of Wisconsin says he is taking legal action to BLOCK Elon Musk from giving $1 MILLION checks to two…,4386,1876,16772,155,1671966,2025-03-28 20:02:26+00:00,324,,140
RT @FoxNews: Elon Musk and DOGE team's federal cost-cutting exclusive interview and more top headlines https://t.co/2MxhhGwqOE,1647,740,7438,59,1121845,2025-03-28 13:45:22+00:00,231,,126
"RT @DC_Draino: Hey Wisconsin - Go vote for

BRAD SCHIMEL BRAD SCHIMEL BRAD SCHIMEL SCHIMEL BRAD SCHIMEL BRAD SCHIMEL BRAD SCHIMEL BRAD SCHI…",18991,839,41867,315,2320105,2025-03-28 13:33:43+00:00,236,,140
RT @RapidResponse47: There are 27 different centers at @NIH with 27 different CIOs overseeing 700+ different IT software systems — none of…,2493,448,8940,85,1745108,2025-03-28 13:30:50+00:00,369,,139
"RT @marklevinshow: Vote Brad Schimel for the Wisconsin Supreme Court so we don’t lose 2 Republican House seats.

https://t.co/OwHavMgWTj",7573,407,20430,111,1017671,2025-03-28 13:30:01+00:00,117,,136
"RT @cb_doge: BREAKING: Grok remains the #1 app on Android. 🇺🇸

If you haven't downloaded it yet, get the Grok standalone app now! https://t…",1033,487,4548,37,846905,2025-03-28 13:21:36+00:00,115,,140
RT @themarketswork: A 30 minute highlight reel of government waste and fraud. Perfect explainer of what @DOGE really does - and what they’r…,2051,492,7477,74,1398347,2025-03-28 13:19:38+00:00,750,,140
"RT @farzyness: I can’t emphasize it enough.

Must watch for every American.",2115,504,9537,59,1408797,2025-03-28 13:12:08+00:00,867,,75
RT @BillMelugin_: Bret's interview w/ the DOGE team was remarkable. I had no idea about some of the issues they described.,4237,621,20706,70,1440312,2025-03-28 13:07:12+00:00,956,,122
RT @SecretaryBurgum: Tyler and the @Interior @DOGE team work tirelessly every day (including weekends!) to save taxpayer dollars and help b…,5419,1612,27118,158,1652752,2025-03-28 13:05:19+00:00,475,,140
"RT @JasonJournoDC: 🚨NEW: Bill Maher tells @ChrisCuomo why he's having dinner with Trump🚨

MAHER: ""It was presented as ... maybe this is a b…",2893,1082,22094,260,2911413,2025-03-28 13:03:02+00:00,2279,,140
"RT @RapidResponse47: ICYMI: @BretBaier's full, must-watch interview with the @DOGE team on their efforts to fulfill @POTUS's mission of mak…",2012,414,7862,115,963175,2025-03-28 13:01:30+00:00,803,,140
RT @WallStreetMav: 😎 https://t.co/orZYBEhlCV,4163,530,35134,88,1450024,2025-03-28 12:57:15+00:00,938,,44
"RT @andst7: The EU institutions want to convince European citizens that we are heading toward disaster—war, catastrophes, and pandemics. Th…",1055,500,4036,45,1266516,2025-03-28 12:55:09+00:00,184,,140
RT @RapidResponse47: .@elonmusk: “There were over $300M of @SBAgov loans that’s been given out to people under the age of 11… the youngest…,4403,1355,15981,186,1150435,2025-03-28 12:52:11+00:00,570,,139
RT @SBA_Kelly: Biden’s fiscal mismanagement drove the SBA’s core 7(a) loan program to negative cash flow for the first time in over a decad…,1136,223,4742,20,1253965,2025-03-28 12:49:56+00:00,123,,140
"RT @TotiKubila: @EricLDaugh This happened to us! they opened a direct deposit account with Citibank in Utah with our SS!!! 
It was a nightm…",830,153,3315,18,678813,2025-03-28 12:47:40+00:00,91,,140
"RT @EricLDaugh: 🚨 #BREAKING: One of Elon Musk's DOGE geniuses just revealed MASSIVE fraud at Social Security.

He says 40% of the phone cal…",5778,746,20656,180,1400348,2025-03-28 12:47:29+00:00,1140,,140
"RT @RupertLowe10: An announcement.

Today, I am launching a national inquiry into the rape gang scandal.

It will focus on three questions…",10647,2746,45137,1017,2469692,2025-03-28 12:45:36+00:00,1891,,139
"RT @EricAbbenante: Ezra Klein stuns Jon Stewart by detailing the failures of Biden's 'Build Back Better':
Ezra Klein: ""7.5 billion passed f…",3419,587,17503,274,3165801,2025-03-28 12:45:12+00:00,5133,,140
"RT @IngrahamAngle: MUSK IS FIGHTING FOR TAXPAYERS

Kevin McCarthy: ""He's getting attacked—terrorist attacks against his companies—because h…",2576,706,13224,56,822780,2025-03-28 12:39:34+00:00,192,,140
"RT @KTmBoyle: It’s important that the American people understand how grave the situation is, and why you have some of the most talented peo…",1942,639,8617,80,1427275,2025-03-28 12:22:22+00:00,247,,140
"RT @amuse: STATE FUNDED MEDIA: Admits, four years too late, that it covered up the Biden laptop story helping to elect Joe.  https://t.co/C…",3627,699,13789,150,885306,2025-03-28 12:11:28+00:00,687,,140
"RT @OANN: EPA ADMIN LEE ZELDIN BELIEVES BIDEN’S EPA WAS A SLUSH FUND

EPA Administrator @EPALeeZeldin tells @MattGaetz he “100%” believes t…",3255,348,10157,116,1268598,2025-03-28 12:06:22+00:00,357,,140
"RT @VigilantFox: NEW: CNN panel lectures America on military “accountability”…

…and then melts down when Scott Jennings points out that no…",2887,734,12843,94,1191185,2025-03-28 12:02:34+00:00,690,,140
RT @RapidResponse47: DOGE staffer Tyler Hassen: “I was running five businesses in Houston and I left that. I left great people to do this……,6930,1308,37495,257,2026601,2025-03-28 07:38:50+00:00,1197,,139
"RT @BehizyTweets: WHOAH! The founder of Airbnb is currently working with DOGE to digitize the federal retirement process, which currently t…",6467,652,32460,161,2154215,2025-03-28 07:33:27+00:00,1382,,140
RT @SecScottBessent: We want to make sure all payments from @USTreasury are legitimate and authentic. We are going to root out the fraud an…,8175,995,42717,157,1500246,2025-03-28 07:32:51+00:00,905,,140
"RT @america: Steve Davis of @DOGE: “There are, in the federal government, around 4.6 million credit cards for around 2.3-2.4 million employ…",5856,768,23808,133,1348889,2025-03-28 07:32:16+00:00,606,,140
RT @greg_price11: You watch this interview and quickly realize that the ridiculous caricature that Democrats and the media have spun up abo…,7980,887,29188,167,1758585,2025-03-28 07:31:53+00:00,1628,,140
"RT @SteveHiltonx: The interview w/ @elonmusk and @DOGE team airing now @SpecialReport is absolutely brilliant. So informative. 

Anyone - e…",2336,588,12924,51,1015497,2025-03-28 07:22:17+00:00,172,,140
"RT @america: Bret Baier’s full interview with Elon Musk and @DOGE:

 https://t.co/7KmRs8UJq2",3976,978,14823,573,4190688,2025-03-28 05:11:06+00:00,4205,,92
RT @FischerKing64: Informative discussion with the DOGE team. I don’t know how any rational person can oppose what they’re trying to do. Pu…,1837,672,9651,58,1801205,2025-03-28 05:09:51+00:00,556,,140
"RT @JTLonsdale: Activist judges are at war against our republic and the rule of law. I was sitting with Texas leaders tonight at dinner, an…",1501,424,6284,62,984244,2025-03-28 05:09:23+00:00,300,,140
"RT @MarioNawfal: 🚨🇺🇸 DON'T MISS: ELON'S THANK-YOU TALK FOR WISCONSIN VOTERS

Elon is flying to Wisconsin to deliver a personal message to t…",1255,305,6122,30,1249006,2025-03-28 05:09:05+00:00,107,,140
RT @WallStreetApes: This could by BIG ‼️ Elon Musk hints that the judges weaponizing lawfare could be linked to NGOs financially benefittin…,5654,659,20009,146,1156873,2025-03-28 05:00:02+00:00,576,,140
"RT @WallStreetApes: PART 1: Bret Baier interview with Elon Musk and DOGE breakdown:

- The goal is to reduce the Federal Deficit by $1 tril…",1863,350,6876,67,917744,2025-03-28 04:58:30+00:00,631,,140
"RT @america: Steve Davis of @DOGE: “The minimum impulse bit is often $1 billion.. For example the $830 million, which was the online survey…",2533,496,13253,70,1467361,2025-03-28 04:49:37+00:00,455,,140
RT @cb_doge: 🚨ELON MUSK: “We actually want to be careful in the cuts. We want to measure twice if not thrice and cut once. We may make mist…,2273,641,13404,83,908521,2025-03-28 04:48:09+00:00,317,,140
"RT @charliekirk11: ELON MUSK: “If a commercial company operated the way the federal government does, it’d immediately go bankrupt and offic…",7812,1542,47923,217,1452287,2025-03-28 04:39:11+00:00,838,,140
"RT @charliekirk11: Elon Musk becomes deeply moved, and deadly serious, when Bret Baier asks him why he called Sen. Mark Kelly a ""Traitor"" f…",35079,7758,147410,2373,6057212,2025-03-28 04:26:06+00:00,16371,,140
"RT @Geiger_Capital: If Ninja swords were the problem, Japan would have more stabbings than the UK.

It’s not the ninja swords.
It’s the nin…",16660,5732,133930,843,3561864,2025-03-27 23:19:20+00:00,3196,,140
RT @stillgray: Republicans need to SERIOUSLY step up their game in Wisconsin and vote in the WI Supreme Court election or the entire state…,3348,608,10873,84,1756332,2025-03-27 20:42:03+00:00,124,,139
"RT @DefiyantlyFree: Wisconsin, you MUST go vote. 

We will lose two house seats if this leftist judge who promised to sell seats wins.

Pre…",11191,813,30360,215,1278636,2025-03-27 20:41:50+00:00,207,,140
"RT @DefiyantlyFree: Democrats poured 10 million dollars into the race for the Waltz seat. Early voting has started for FL-6.

I will spend…",4327,457,14167,72,1089266,2025-03-27 20:26:46+00:00,143,,139
"RT @WallStreetApes: Democrat voters wouldn’t exist if the mainstream media wasn’t allowed to use propaganda against Americans

Restore the…",17175,1748,40381,940,1826726,2025-03-27 17:31:15+00:00,5331,,139
RT @cb_doge: Elon Musk's America PAC is giving away a chance to win $1M for signing their petition in opposition to activist judges in Wisc…,2219,744,7956,88,983646,2025-03-27 17:29:55+00:00,134,,140
"RT @RealAmVoice: MANY LIBS ARE WHINING ABOUT @DOGE &amp; @elonmusk exposing their waste, fraud, and abuse, but NONE of them have accused him of…",1735,682,7649,65,993271,2025-03-27 17:27:37+00:00,155,,144
RT @WallStreetMav: 6 million people work for NGO’s — many of them corrupt. And we’ve got at least 10 million illegal workers who need to go…,2410,479,9106,80,1703967,2025-03-27 17:11:09+00:00,558,,140
"RT @MarioNawfal: 🇺🇸ELON CALLS OUT LEGACY MEDIA AFTER TESLA ATTACKS

Tesla dealerships and owners are being attacked—by activists driven by…",2115,659,8044,44,1364328,2025-03-27 17:10:35+00:00,194,,139
